yolo4_fp16_1;28.1615;27.2312;37.6145;35.5094
yolo4_fp16_1;29.5711;27.6446;36.7101;33.8168
yolo4_fp16_1;33.5959;28.2651;40.8595;29.7655
yolo4_fp16_1;32.4047;27.73;40.5436;30.8598
yolo4_fp16_1;31.3168;27.6141;35.675;31.9317
yolo4_fp16_1;40.4729;32.0572;49.5888;24.7079
yolo4_fp16_1;31.176;27.4899;36.5369;32.0759
yolo4_fp16_1;31.0102;27.5102;35.0013;32.2474
yolo4_fp16_1;31.6563;27.3682;40.8113;31.5893
